"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WWOX",247.785937190266,0.260648754657496,0.128581270285656,2.02711292304422,0.042650865552926,0.0948280779647537
"WWP1",701.384534658467,0.116461896377374,0.0776178849800619,1.50045181477556,0.133497406264826,0.237236741877278
"WWP2",870.6536781434,-0.577004278211715,0.0715965508148855,-8.05910720061882,7.68536794413581e-16,3.45841557486112e-14
"WWTR1",1616.11705938502,0.106165396268792,0.0697431451561083,1.52223413542877,0.127950424792232,0.22940074514116
"WWTR1-AS1",12.1144587456427,0.416972227348831,0.489456142295427,0.851909275044208,0.394264448557171,0.53799262945296
"XAB2",855.97996388433,0.0622040421096829,0.0729594876499067,0.852583318679081,0.39389041645968,0.537629155830808
"XAF1",0,NA,NA,NA,NA,NA
"XAGE1A",0,NA,NA,NA,NA,NA
"XAGE1B",0,NA,NA,NA,NA,NA
"XAGE1C",0,NA,NA,NA,NA,NA
"XAGE1D",0,NA,NA,NA,NA,NA
"XAGE1E",0,NA,NA,NA,NA,NA
"XAGE2",0,NA,NA,NA,NA,NA
"XAGE2B",0,NA,NA,NA,NA,NA
"XAGE3",0,NA,NA,NA,NA,NA
"XAGE5",0,NA,NA,NA,NA,NA
"XBP1",2575.47012161059,0.61508866388009,0.0615764109245481,9.98903077728551,1.70238091474279e-23,2.01510088712489e-21
"XCL1",24.9496318314534,0.0258511199867983,0.36439028341748,0.0709434942785805,0.9434427271314,0.966215482613883
"XCL2",0.167163359247423,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"XCR1",0,NA,NA,NA,NA,NA
"XDH",2.50543239382926,-0.466610081097767,1.0762927550486,-0.433534536871147,0.664626481144828,NA
"XG",9.47634504284282,0.110136834885139,0.584382351163745,0.188467079243259,0.850510520018432,0.904556894622116
"XGPY2",0,NA,NA,NA,NA,NA
"XIAP",2204.62375392226,0.075254820600865,0.0561631554868378,1.33993220196649,0.180267387756324,0.299955972191052
"XIRP1",7.1388761317543,0.502596760521116,0.670675595425581,0.749388771485253,0.453622916693259,0.595940995993597
"XIRP2",0.167163359247423,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"XIST",35630.9067748092,0.737720573507921,0.136648080749084,5.39868960810756,6.71293975167827e-08,6.98000450946305e-07
"XK",512.940120460039,0.221722007812826,0.0906935116254782,2.44473947296731,0.0144956811302306,0.0385818010119834
"XKR3",0.488462118706974,-1.02730411456717,2.4559283114859,-0.418295643957794,0.675730974116723,NA
"XKR4",0.92103436813216,-1.48290236062289,1.98631875894175,-0.746558100983215,0.455330347826504,NA
"XKR5",1.21854162127616,1.45812513742348,1.61969574879228,0.900246320033086,0.367989180968558,NA
"XKR6",58.8202356514521,0.143369683109669,0.229834823536473,0.623794431599339,0.53276259706077,0.666036195898324
"XKR7",6.22179239008675,1.28841452358699,0.783441459242512,1.64455749486722,0.100061098422524,0.189221815551277
"XKR8",489.834354244931,-0.458812884134352,0.089645390949593,-5.11808671114323,3.08650703735563e-07,2.78399185285501e-06
"XKR9",3.23691895847311,0.00317707823870634,0.930719763502838,0.00341357126311485,0.997276369481465,0.998376508885195
"XKRX",35.4335901265259,0.100857088832344,0.294590082061936,0.342364169650285,0.732076849490036,0.823699912964578
"XKRY",0,NA,NA,NA,NA,NA
"XKRY2",0,NA,NA,NA,NA,NA
"XPA",453.675998238402,0.357736818575597,0.092117765023259,3.88347262317177,0.00010297513105389,0.000515348886570251
"XPC",1873.21986740218,-0.216389041722844,0.0604361113450737,-3.58045937944819,0.000342990663901183,0.0015032874952578
"XPNPEP1",1803.78673766048,-0.189726331857797,0.0560488997923586,-3.38501438138244,0.000711745253827567,0.00286519272407519
"XPNPEP2",2.00963186162509,0.506663864191297,1.17720468463945,0.430395725401379,0.666907804267575,NA
"XPNPEP3",1246.90358653747,-0.10502093789409,0.0641229940067075,-1.63780465215184,0.101462450816765,0.191318150074093
"XPO1",15132.7709077761,-0.128421278881102,0.0486685174261379,-2.63869305400562,0.00832262982207997,0.0241560337853014
"XPO4",2068.53074941228,-0.241694241955477,0.0571974192193297,-4.22561446397911,2.38289661254956e-05,0.000139165592298881
"XPO5",4572.72001259793,-0.383746675889658,0.0461667152724381,-8.3121936144926,9.39489754524801e-17,4.84118774137622e-15
"XPO6",3821.81025822108,-0.268170605162868,0.0528580010904684,-5.07341555924303,3.90737906193045e-07,3.44824618998562e-06
"XPO7",4375.68402771535,-0.377409344587617,0.0528538893559318,-7.14061631389215,9.29133702882436e-13,2.4479675865459e-11
"XPOT",3647.80636569438,-0.0655580484363383,0.0596283936257529,-1.09944347734406,0.271574675459605,0.407661489030752
"XPR1",2073.04327380878,-0.032311499272992,0.0608394287910988,-0.531094717932646,0.595353144344324,0.719045738474272
"XRCC1",1393.26696713034,0.00455914629832545,0.0638498261659885,0.0714042084699365,0.943076060286811,0.966062795887037
"XRCC2",3022.33817551217,0.258385489208287,0.0544512666681872,4.74526131380607,2.08237332199586e-06,1.56826040639937e-05
"XRCC3",1475.50957420713,-0.228957392127558,0.0626786779681482,-3.65287526076905,0.000259320222564092,0.00117243172864225
"XRCC4",436.642178747461,0.18501287021621,0.101981606061106,1.81417882461424,0.0696501991334372,0.141509453090136
"XRCC5",14583.7012531098,-0.26297748439791,0.0432097536354317,-6.08606766464575,1.15717552552427e-09,1.7199692638252e-08
"XRCC6",10422.5256223497,-0.393760350937634,0.0485826486996661,-8.10495848778909,5.27635292573815e-16,2.45553347697814e-14
"XRCC6BP1",198.876958505226,0.173615500719579,0.13437749765915,1.2919983162654,0.196357727684558,0.320301925477057
"XRN1",2690.14857399776,0.226612580055537,0.0714652886498311,3.17094612415133,0.00151943320712624,0.0055512217196757
"XRN2",4396.34237973162,-0.224515079070851,0.0496901826617345,-4.51829852587252,6.23385518070535e-06,4.2340966476849e-05
"XRRA1",295.60843398822,0.0771820203245018,0.114509117038853,0.674025111016388,0.500295349159453,0.636908067489516
"XXYLT1",926.566166970811,-0.0378913364868488,0.0709839644640309,-0.533801356023855,0.593478975495306,0.717259475045563
"XYLB",304.383432647502,-0.0526824116869434,0.119469896625257,-0.44096808631377,0.659236101094086,0.769021593033338
"XYLT1",156.407519525091,0.62542107069858,0.150278960706814,4.16173406947324,3.15840032024224e-05,0.00017914051816374
"XYLT2",907.958550617456,0.304253375367457,0.0733696774234017,4.14685447792924,3.37074147715012e-05,0.000189865731135335
"YAE1D1",352.360845616202,0.0122121135063939,0.105536966225374,0.115714085245875,0.907879142832192,0.944596603383139
"YAF2",907.096435517593,0.265493687432665,0.0728825564511358,3.64276035803802,0.000269729930821595,0.00121411915678444
"YAP1",3063.73753501926,-0.24262472467035,0.0496849855481547,-4.88326044565714,1.04345899430484e-06,8.38823950392204e-06
"YARS",6592.09880546143,0.0581166502215275,0.0421013127612436,1.38039995453602,0.167463534179907,0.283688200649213
"YARS2",681.627963701375,-0.120227812569835,0.0829529845512699,-1.44934884766596,0.147240186032779,0.256523937590172
"YBEY",209.785695445322,-0.166930689953019,0.128968320513542,-1.29435422038771,0.195543095893384,0.319196209794986
"YBX1",20227.4297635549,-0.485501577665998,0.0567281941990112,-8.55838237971729,1.14462176053316e-17,6.58359030222156e-16
"YBX2",13.8565268396294,0.512647178301679,0.463125585127049,1.10692908093394,0.268324591514241,0.403710251670362
"YDJC",1004.42326593621,-0.205644978566581,0.0796646253985438,-2.58138386439134,0.00984050946242783,0.0278105055482281
"YEATS2",2762.07691776608,-0.0746891869074193,0.0548355943284603,-1.36205666815678,0.173180001938642,0.291004234176629
"YEATS4",1134.84402816092,-0.138078591938352,0.0631778201335054,-2.18555486160441,0.0288481880591518,0.0686699564895195
"YES1",1820.85440819025,0.107295298130213,0.060541441391698,1.77226203512437,0.0763510701802328,0.152543386912195
"YIF1A",946.603178620535,-0.0589711496251361,0.0772123594165311,-0.763752721335834,0.445014616218885,0.58789160059184
"YIF1B",1036.6167451397,-0.166208590128288,0.0767008679656534,-2.16697143769894,0.0302370320685206,0.0713450698886731
"YIPF1",657.518098632097,-0.183835734112837,0.0788904576604749,-2.33026578327155,0.0197921080316671,0.0500083657691079
"YIPF2",696.520001576191,0.0675656848545936,0.0831560491784104,0.812516774451756,0.416495165263546,0.560000701669275
"YIPF3",1983.31259867251,-0.0372225441351434,0.0571564575686156,-0.651239522506414,0.514891881255454,0.649981366329818
"YIPF4",1200.13080677538,0.270862656271515,0.0743547110276667,3.64284458278279,0.000269641656631262,0.00121405635641446
"YIPF5",2060.94881783348,-0.0953000144975544,0.0573864031195339,-1.66067237737566,0.0967792640059051,0.184295788941065
"YIPF6",2791.26818566161,-0.0357113395567594,0.0551621827902993,-0.647388079121472,0.517380809184369,0.652165716338195
"YIPF7",2.85622632173914,0.361293616545396,1.215659016232,0.297199800043638,0.766313974520957,0.849007079388042
"YJEFN3",170.368371850002,-0.350221802025544,0.147660747185521,-2.3718002834262,0.0177016561177832,0.045622681079834
"YKT6",2653.7274847437,-0.35547281541483,0.0581516889193714,-6.11285453648131,9.78645704940678e-10,1.48294782840501e-08
"YLPM1",2945.79574514249,-0.024111768989911,0.0529720325900524,-0.455179229698635,0.648980301878394,0.761244666895272
"YME1L1",7249.7479576171,0.0204443174644418,0.0484562088809008,0.42191326842534,0.673088324894581,0.779540959420379
"YOD1",3064.59739193501,0.389451988001101,0.0730906380509038,5.32834297779516,9.91128302188799e-08,9.89009212966037e-07
"YPEL1",399.979956797544,0.168081895987757,0.10059498626303,1.67087746846811,0.0947458828036645,0.181014502409106
"YPEL2",646.828798958559,0.116668125903467,0.080032816312509,1.4577535975731,0.144908472648294,0.253434678876861
"YPEL3",536.364741339549,-0.00905170458780524,0.0911515514905188,-0.0993039003702175,0.920896981678958,0.952700456644304
"YPEL4",23.0720553785448,1.16853359636795,0.379749169667621,3.07711955602358,0.00209011452065269,0.00735185630810977
"YPEL5",1392.4064995482,0.511310605061964,0.0643348151317393,7.94765017999891,1.90082505297064e-15,8.0649291533183e-14
"YRDC",1526.25933830286,0.102890964921775,0.0620523533119975,1.65813155231102,0.0972909165728243,0.185054392433289
"YSK4",0.65549693067194,1.22580911298411,2.2653367159307,0.541115633876306,0.588427883011174,NA
"YTHDC1",3464.41441639528,0.0493816327313196,0.0570413900140823,0.865715802492337,0.386646031915171,0.530412740963335
"YTHDC2",3537.3984170565,-0.334324237674649,0.056822289161285,-5.88368125623556,4.01240224594924e-09,5.38116508108217e-08
"YTHDF1",2333.20215802009,-0.0784470373488972,0.0552736183009695,-1.41924917818382,0.155826383047225,0.267939364955413
"YTHDF2",4773.58568483518,-0.114581553684218,0.0490873910018686,-2.33423596865959,0.0195833694719246,0.0495883336418987
"YTHDF3",2029.80712687147,-0.182354220012861,0.0632787768287551,-2.88175955907535,0.00395461374566896,0.0127363200976937
"YWHAB",8409.64105556711,-0.371893018161502,0.0490598582461749,-7.58039324727355,3.44509133423934e-14,1.18724824778058e-12
"YWHAE",21733.9240905493,-0.258100703469473,0.0459022751446015,-5.62283029885563,1.87853921175906e-08,2.16708601865001e-07
"YWHAG",9296.19737006932,-0.243083610526819,0.0446341832759186,-5.4461310297565,5.14772219096348e-08,5.4602624668434e-07
"YWHAH",3234.54253848724,-0.000967162267642824,0.0556885528819113,-0.0173673442312949,0.986143560753132,0.99166800448796
"YWHAQ",10098.8541769349,-0.334373462080737,0.0445980286809333,-7.4974942160098,6.50493443388414e-14,2.11227632584536e-12
"YWHAZ",10712.9215446044,-0.0564645138283193,0.0573552241903018,-0.984470283665405,0.324884335521353,0.466261256434837
"YY1",3558.9430448594,-0.109283148867554,0.0531821086790239,-2.05488559182795,0.039890056433711,0.0898144826801749
"YY1AP1",2399.57378365302,0.175853528642237,0.0534616521856119,3.28933958179401,0.00100422783329223,0.00385614989582242
"YY2",196.79186885053,-0.0013549004177442,0.138984582809143,-0.00974856628238245,0.992221892671667,0.995146105285914
"ZACN",4.15765790645685,-0.364521257021671,0.906729241506947,-0.40201775826249,0.687670957131437,0.790507043261226
"ZADH2",1184.08776861015,0.167691569409587,0.0638917852421336,2.62461862309965,0.00867460700340163,0.0250087725733437
"ZAK",1905.35804225962,-0.223389347164455,0.0604628518944196,-3.69465448891723,0.000220185987997564,0.001011744333603
"ZAN",0.655625477954397,-1.66003887931059,2.21931695818075,-0.747995401554258,0.454462931227509,NA
"ZAP70",9.418511382239,-0.360268796270979,0.648289043108974,-0.555722482279281,0.57840058487984,0.704772009101311
"ZAR1",1.48799786802934,0.936650354551833,1.51702924033851,0.617424061215083,0.536955055503346,NA
"ZAR1L",3.68652475695362,1.45189967120957,0.997553246212094,1.4554608254975,0.145541727839474,0.254217492553422
"ZBBX",30.8722065787481,0.131521337955152,0.32763980840571,0.401420506852122,0.688110553803357,0.790734146772974
"ZBED1",0,NA,NA,NA,NA,NA
"ZBED2",0.222916550853935,-0.0410899713593572,3.59818200401558,-0.0114196478425774,0.990888637330005,NA
"ZBED3",245.137322034832,-0.0655151994745309,0.119448515722748,-0.548480649408807,0.583361912607876,0.708978264001565
"ZBED4",2129.84001671875,-0.103937789396635,0.055576368625064,-1.87017957394504,0.0614588852181895,0.12788262004421
"ZBED5",1753.23102040454,-0.296722978446568,0.0676403388955075,-4.38677545517555,1.15043446182725e-05,7.33503002886344e-05
"ZBED6",431.676998627543,0.437145080694204,0.0987259583592782,4.42786363342627,9.51710374880126e-06,6.19370078632146e-05
"ZBP1",0.111548257819013,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"ZBTB1",1142.14583515312,-0.0925608668373008,0.0672439139188114,-1.37649433893834,0.168668638776821,0.285306224957996
"ZBTB10",1578.61857289406,0.376558828897231,0.07844473577637,4.80030718658704,1.58422438146353e-06,1.22356053291758e-05
"ZBTB11",2334.36510443478,0.200354451479209,0.0623290065779728,3.21446566340774,0.001306875440725,0.00486726181583286
"ZBTB12",594.452759150984,-0.522297409243859,0.0976026919224742,-5.35126028756174,8.734378287304e-08,8.83990516252236e-07
"ZBTB16",141.346982946358,0.121924718841385,0.156368325177776,0.779727727484247,0.435551154530071,0.579139447232292
"ZBTB17",623.320346827558,0.247823943539039,0.0867563056475951,2.85655252017878,0.00428269144435694,0.0136502955597211
"ZBTB2",1009.92857003552,0.167323980377552,0.0678326053133577,2.46671905943442,0.0136357294479433,0.0366348092980517
"ZBTB20",16.8178404246179,0.710698706540553,0.430059186318119,1.65256022694244,0.0984203982831848,0.186854626447678
"ZBTB20-AS1",0,NA,NA,NA,NA,NA
"ZBTB22",813.077728832424,-0.11308024101693,0.0756880109494469,-1.49403108363434,0.135167495063471,0.239527124306987
"ZBTB24",1225.98624657555,-0.14519248872142,0.0678662566087033,-2.13939144394771,0.0324039793023381,0.0755954015857888
"ZBTB25",224.961940452344,0.0192326175083693,0.119646849638811,0.16074487181592,0.87229434635162,0.920830305522407
"ZBTB26",594.270763534538,0.204512772307689,0.0837663691600987,2.44146635885356,0.0146277511289753,0.0388611605391985
"ZBTB3",194.998857396365,-0.0422240876500537,0.131521383857354,-0.321043517119993,0.748177413071932,0.835885236476986
"ZBTB32",0.399332617395556,2.41083759597413,2.83503545610885,0.850372996492628,0.395117744345434,NA
"ZBTB33",3125.9891600237,0.133496387070826,0.0658578627897554,2.02703794833124,0.0426585319145132,0.0948322154087606
"ZBTB34",1498.1132482637,0.0797058001226468,0.0613532637341191,1.2991289341682,0.19389968488257,0.317147426910662
"ZBTB37",121.014437718632,0.584453734973072,0.169687567101537,3.44429320872606,0.000572554425982222,0.00235821395572859
"ZBTB38",1887.65999989037,-0.293868380129936,0.0598462445266545,-4.91038965693247,9.08955924482588e-07,7.38328942139387e-06
"ZBTB39",1400.27305234853,-0.0473826227440117,0.0627315529990425,-0.755323604769277,0.450054838852162,0.592444660540742
"ZBTB4",1226.04756597948,-0.0858502102498357,0.063406587277976,-1.35396358541529,0.175747995589146,0.294093262698719
"ZBTB40",1851.70892558253,-0.0185277930125901,0.0589885043223723,-0.31409158827516,0.753451478080846,0.839722052785232
"ZBTB41",881.574824100483,0.470774368462988,0.0773178402775287,6.08881943382234,1.13746317400775e-09,1.69995068137388e-08
"ZBTB42",122.422058360785,0.0836005214924521,0.163034328235893,0.512778642369669,0.608106171256497,0.728630111308948
"ZBTB43",1553.50508553112,0.309473562528208,0.0657347514850139,4.70791408709837,2.50264530559217e-06,1.86075152784926e-05
"ZBTB44",2642.60344092015,-0.105222545051836,0.0574714865936275,-1.83086520444215,0.0671206650188773,0.137447168494843
"ZBTB45",306.586177527392,-0.399329711443224,0.116962316608452,-3.41417409489278,0.000639756817365079,0.00260219811047275
"ZBTB46",205.822772137023,-0.0248653339539751,0.140939772887611,-0.176425244943479,0.859959873119995,0.911757287428774
"ZBTB47",959.536844884509,-0.140070481347808,0.0781261996839447,-1.79287462995072,0.0729929728121887,0.147093536995695
"ZBTB48",851.774539089542,0.0158432249486104,0.0734564337518013,0.215681923820892,0.829235692303697,0.890043040527031
"ZBTB49",195.472466071162,0.032856262738264,0.135621488054234,0.242264431762649,0.808575272282661,0.876622889277047
"ZBTB5",1116.46629361252,0.161466818885262,0.0650843006042138,2.48088736279372,0.013105577904929,0.0354260491605189
"ZBTB6",1393.96664936893,0.0224113453471302,0.0770166033185859,0.290993686834302,0.771056147864228,0.851832961947935
"ZBTB7A",1003.5338371188,-0.238288415510706,0.0684789976200158,-3.4797298995664,0.0005019195251346,0.00210011666062338
"ZBTB7B",844.909903891196,0.0406397311562623,0.0889516052502204,0.456874623475798,0.647761164789415,0.760579257248066
"ZBTB7C",96.5050099236633,0.283680525114149,0.184861341232664,1.53455840589793,0.124892336287115,0.225153549635804
"ZBTB8A",922.353412490713,0.288782161316779,0.0800271189546535,3.60855376388614,0.000307908709492661,0.00136714335213719
"ZBTB8B",188.730622104879,0.372938241277143,0.141844676945582,2.62920152738773,0.0085585625032403,0.0247307239665279
"ZBTB8OS",263.065621501328,0.16189554021507,0.118496369296921,1.36624895071174,0.171860837965606,0.28956645571616
"ZBTB9",706.117600126081,-0.205433989078663,0.0844862414433239,-2.43156738386184,0.0150336516328647,0.0397225647084317
"ZC2HC1A",285.331771452277,0.285784432786098,0.112864950723783,2.53209194664432,0.0113384254795075,0.0313707961056496
"ZC2HC1B",0.709455565877084,-2.44201400369912,2.28009034175347,-1.07101633605497,0.284162084393211,NA
"ZC2HC1C",31.4033609491962,-0.701492119567144,0.322778363686233,-2.17329349946471,0.0297582344393706,0.0704187685886019
"ZC3H10",338.74270940126,-0.0405735287596941,0.103717070921049,-0.391194317380782,0.69565360838457,0.796656035681572
"ZC3H11A",3835.80943364247,0.160793034291161,0.0515931969828343,3.11655496643597,0.00182977565754044,0.00654894508455807
"ZC3H12A",171.392578070242,0.766878899505123,0.143052615639912,5.3608170397631,8.28463919955378e-08,8.45809883279444e-07
"ZC3H12B",107.263426970488,0.156323122162567,0.175712267594602,0.889654002549386,0.373651699671817,0.517166625498994
"ZC3H12C",588.200448665028,0.0395642108694816,0.0804420520151006,0.491834928105198,0.622836042586359,0.740611171437111
"ZC3H12D",11.0719642551752,-0.0753050074380428,0.538171827734857,-0.139927442421129,0.888717318674996,0.932203005237017
"ZC3H13",2024.49169906363,0.199384078118468,0.0685612506901745,2.90811611677676,0.00363613297153273,0.011838993838945
"ZC3H14",2650.51346818191,-0.22426588821483,0.0577151051434519,-3.8857399229788,0.000102018680697638,0.000511502501287881
"ZC3H15",3809.47451458604,-0.117978552650704,0.0507778632343008,-2.32342491660832,0.0201563368605991,0.0507950883396924
"ZC3H18",1879.11561808739,-0.365695948608486,0.0561083584446697,-6.51767327980396,7.14063115129018e-11,1.32547965745824e-09
"ZC3H3",742.514105055908,-0.171211502589277,0.0875827557347138,-1.95485402523612,0.0506003023475518,0.109361727817843
"ZC3H4",2251.00538138403,-0.373587233099843,0.0617253874153486,-6.05240807296978,1.42696432065051e-09,2.08306185682092e-08
"ZC3H6",523.724639898259,0.570979201604142,0.0850821443391171,6.71091691493288,1.93405214972815e-11,4.01943280735488e-10
"ZC3H7A",2210.2659685941,0.228232331142221,0.0549860022973949,4.15073512541998,3.3140911846458e-05,0.000187126441414411
"ZC3H7B",3531.0912944678,-0.466799528381266,0.0526334105196839,-8.86888240325395,7.38836502427685e-19,5.13569968815159e-17
"ZC3H8",643.911848891384,-0.295140642970714,0.0802203549504959,-3.67912412196188,0.000234036349992304,0.00106727631968852
"ZC3HAV1",2768.30129563403,-0.154234809150585,0.0541974822249075,-2.84579288223288,0.00443009989879313,0.0140707139503764
"ZC3HAV1L",0.111548257819013,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"ZC3HC1",943.167610535462,-0.113917562537771,0.0749587462724559,-1.51973676458928,0.12857714763908,0.230221167015716
"ZC4H2",505.156890075158,0.0956480466174915,0.0912100809255273,1.04865652619679,0.294336229703649,0.432878573170893
"ZCCHC10",1049.10871106114,-0.109915610127426,0.0770523077141639,-1.42650640049839,0.153722220709979,0.265270703073896
"ZCCHC11",3538.09379489394,0.0501995881632312,0.0541885615493858,0.926387169688586,0.354244809421953,0.497428776919763
"ZCCHC12",174.630144853583,-0.193769930167653,0.136215040822292,-1.42252961932778,0.154872559255285,0.266832955957714
"ZCCHC13",0,NA,NA,NA,NA,NA
"ZCCHC14",1504.76430474005,-0.0585351357661353,0.0598704608986658,-0.977696428046702,0.328224488942023,0.469651982031179
"ZCCHC16",0.191278119184428,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"ZCCHC17",1166.13929990979,-0.116500647148716,0.0666453430839142,-1.74806883358718,0.0804521089606217,0.158986837632683
"ZCCHC18",213.872818098586,0.4924766029071,0.127084169030464,3.87520024456427,0.00010653705377061,0.000530412305194427
"ZCCHC2",544.135712445744,-0.117430037749218,0.0874288637982197,-1.34314953492063,0.179223558652231,0.298553623351438
"ZCCHC24",716.653396346377,0.340882457929672,0.0839102679043418,4.06246418278964,4.85573999340877e-05,0.00026448320370901
"ZCCHC3",1810.01414574547,-0.156652325879526,0.0615215287126589,-2.5463009316817,0.0108871287829932,0.0303069612594059
"ZCCHC4",510.345735441132,-0.0902511878945295,0.0876525233706042,-1.02964734412651,0.303175582017914,0.442610879637378
"ZCCHC5",0,NA,NA,NA,NA,NA
"ZCCHC6",753.722448477815,0.341753298830603,0.0749322722230245,4.56082924875715,5.09520019473581e-06,3.53869452300211e-05
"ZCCHC7",511.574330465487,0.133368264801364,0.0926063116160352,1.44016387732119,0.149821040378702,0.259663309770408
"ZCCHC8",1452.76257828215,0.106468521826364,0.0622736805356745,1.70968731750763,0.0873237092124141,0.169712408088612
"ZCCHC9",904.590402834503,0.151473858539493,0.0729302533396673,2.07696876951756,0.0378044417587978,0.0858569305227698
"ZCRB1",1390.73450569918,-0.0126921572430344,0.0645437108832738,-0.19664436812423,0.844105847697418,0.900030615022019
"ZCWPW1",115.501653289114,-0.298759168191153,0.175423192213452,-1.70307679629742,0.0885536976496129,0.171592485303253
"ZCWPW2",11.6223101742921,1.20581764991903,0.535024102647239,2.25376323039052,0.0242110671383741,0.0592668637352527
"ZDBF2",2438.5073739678,0.164887525387722,0.124649982019572,1.32280424526522,0.185900485097413,0.306921813631114
"ZDHHC1",85.3194600840534,0.136150473596188,0.193467766623191,0.703737247669596,0.481596419518363,0.621160477017954
"ZDHHC11",103.762593135517,-0.139281522417896,0.202646033005609,-0.687314330076431,0.491884670449668,0.63024049665035
"ZDHHC12",483.36065583915,-0.669924371920108,0.0929585609944709,-7.20669903614316,5.73245101818583e-13,1.54520771257534e-11
"ZDHHC13",680.079630999478,-0.112575086968017,0.0768913169219422,-1.46408062021229,0.143171921742216,0.250854160855851
"ZDHHC14",180.781061071835,-0.187286804242504,0.139709445305805,-1.34054504212338,0.180068210926099,0.299746685567902
"ZDHHC15",0.339612098141121,-1.86470986700651,3.07661514295265,-0.606091363516119,0.544454085650506,NA
"ZDHHC16",1162.19334053759,-0.590346579053611,0.0681736755013652,-8.65945065616697,4.74043187382533e-18,2.90018556775044e-16
"ZDHHC17",1589.96560371014,0.111379781641888,0.0633339232050233,1.75861175189371,0.0786434755351094,0.156187376640245
"ZDHHC18",1371.90377327369,-0.432541389306554,0.0634153429571054,-6.82076874675468,9.05546116095301e-12,1.98551621562641e-10
"ZDHHC19",0.35295811213861,0.744564103050838,3.03032533911423,0.245704345154067,0.805911108350416,NA
"ZDHHC2",1216.96643156104,-0.0801150913402534,0.0741914365862691,-1.07984283667423,0.28021217204588,0.417443304183261
"ZDHHC20",2097.47491856372,-0.116321890324858,0.0627064147536422,-1.85502377678356,0.0635928313057446,0.131487470585027
"ZDHHC21",702.855602113193,-0.259476468000978,0.0915802368212165,-2.83332383718913,0.004606669125558,0.0145615260649678
"ZDHHC22",397.309482751707,0.0194582918044181,0.0974360916929911,0.199703123004243,0.841712771171904,0.898593432918963
"ZDHHC23",735.378846988773,0.216967532504743,0.0802721874568139,2.70289796975411,0.00687378426418779,0.0205233533093598
"ZDHHC24",222.975966951719,-0.0353894953671064,0.133305003369554,-0.265477622539029,0.790641546209662,0.864620266112547
"ZDHHC3",2207.34502212172,-0.409095270749108,0.0579708241704962,-7.05691658869521,1.70237738701862e-12,4.29804244465984e-11
"ZDHHC4",1216.98208639603,-0.300193515176001,0.0689834107989859,-4.35167689882354,1.35100254309756e-05,8.45541246800716e-05
"ZDHHC5",2372.93521022624,-0.15273205928713,0.054919300099267,-2.78102705262204,0.00541872214636299,0.0167198387345749
"ZDHHC6",1358.5128784279,-0.175747107742394,0.0634265473617294,-2.77087615600588,0.00559056855422257,0.017169004950785
"ZDHHC7",1002.75571700847,-0.25546237848033,0.0666377961821021,-3.83359584374946,0.000126283564331932,0.000616325671754441
"ZDHHC8",989.630512689776,0.0376601579420984,0.0833897675555861,0.45161605609459,0.651545601094728,0.763102989451666
"ZDHHC8P1",76.1950293095172,-0.361135888300168,0.215188236709947,-1.67823248064877,0.0933017232297436,0.178736208391915
"ZDHHC9",1273.90576901644,-0.142631424756438,0.0607159466183296,-2.34915920282101,0.0188158598038571,0.0479645864382031
"ZEB1",1570.02897335183,0.341020879250692,0.0647735672230943,5.2648154775256,1.40330231179972e-07,1.35478388080664e-06
"ZEB1-AS1",451.042763227969,0.944666878817811,0.0921445834468778,10.2520066126559,1.15911822807046e-24,1.59110892903622e-22
"ZEB2",882.665500123145,0.634605171604366,0.070377518985177,9.01715747805811,1.9303282228661e-19,1.43981331143917e-17
"ZEB2-AS1",0.13366468171471,-0.0411202350693873,4.0804558719083,-0.010077363010461,0.99195956372931,NA
"ZER1",1256.4738146878,-0.258173076983864,0.0680314873480836,-3.79490566864899,0.000147699601577996,0.000708713092919759
"ZFAND1",909.177212956275,0.621119306049652,0.0729002133484647,8.52013015491035,1.59374114619575e-17,8.94630983611942e-16
"ZFAND2A",286.089687882319,0.113794184005866,0.118318319150966,0.961763020489437,0.336168657594963,0.478133329454898
"ZFAND2B",418.233500783016,-0.283965222969068,0.102079813774944,-2.78179605220604,0.00540589999654521,0.0166960439484905
"ZFAND3",2304.48302293651,0.171571303704492,0.0526793172746,3.25690066957677,0.00112635840911512,0.00426636464929113
"ZFAND4",413.184681379341,0.0823589407073178,0.0938982120356531,0.877108721474336,0.380427587998961,0.524500730077906
"ZFAND5",2491.83309280429,0.0684335679603436,0.0542962496608841,1.26037375302634,0.207534565451836,0.333800426019667
"ZFAND6",1844.19411484501,-0.0559682336284777,0.0569250693050422,-0.983191312926874,0.325513289474925,0.466917771651993
"ZFAT",359.538355899326,0.0231710482322523,0.109138130721473,0.212309374176347,0.83186568259755,0.891941088264933
"ZFAT-AS1",0,NA,NA,NA,NA,NA
"ZFC3H1",2758.49638267691,0.333976452297174,0.0526078803140969,6.34841111831836,2.17550066721835e-10,3.72503180283141e-09
